T	NOAA NCDC DAILY FSOD AWND
julian_day	mph
   6.4462532E-41	    12.10000    
   6.4463933E-41	    13.60000    
   6.4465335E-41	    10.30000    
   6.4466736E-41	    11.60000    
   6.4468137E-41	    12.70000    
   6.4469538E-41	    13.70000    
   6.4470940E-41	    7.600000    
   6.4472341E-41	    5.000000    
   6.4473742E-41	    6.400000    
   6.4475144E-41	    8.600000    
   6.4476545E-41	    5.100000    
   6.4477946E-41	    10.30000    
   6.4479348E-41	    15.10000    
   6.4480749E-41	    13.70000    
   6.4482150E-41	    6.200000    
   6.4483551E-41	    8.800000    
   6.4484953E-41	    21.10000    
   6.4486354E-41	    25.30000    
   6.4487755E-41	    24.60000    
   6.4489157E-41	    25.60000    
   6.4490558E-41	    22.00000    
   6.4491959E-41	    21.00000    
   6.4493361E-41	    12.70000    
   6.4494762E-41	    7.000000    
   6.4496163E-41	    18.20000    
   6.4497564E-41	    19.40000    
   6.4498966E-41	    16.40000    
   6.4500367E-41	    9.900001    
   6.4501768E-41	    10.60000    
   6.4503170E-41	    12.20000    
   6.4504571E-41	    17.30000    
   6.4505972E-41	    13.50000    
   6.4507374E-41	    8.800000    
   6.4508775E-41	    5.200000    
   6.4510176E-41	    11.10000    
   6.4511577E-41	    9.900001    
   6.4512979E-41	    13.50000    
   6.4514380E-41	    21.10000    
   6.4515781E-41	    16.00000    
   6.4517183E-41	    17.40000    
   6.4518584E-41	    15.00000    
   6.4519985E-41	    16.10000    
   6.4521386E-41	    9.700000    
   6.4522788E-41	    13.90000    
   6.4524189E-41	    15.00000    
   6.4525590E-41	    21.30000    
   6.4526992E-41	    16.60000    
   6.4528393E-41	    13.60000    
   6.4529794E-41	    14.20000    
   6.4531196E-41	    7.500000    
   6.4532597E-41	    3.500000    
   6.4533998E-41	    4.000000    
   6.4535399E-41	    6.500000    
   6.4536801E-41	    7.600000    
   6.4538202E-41	    3.900000    
   6.4539603E-41	    5.800000    
   6.4541005E-41	    6.100000    
   6.4542406E-41	    3.400000    
   6.4543807E-41	    3.400000    
   6.4545209E-41	    6.700000    
   6.4546610E-41	    24.40000    
   6.4548011E-41	    19.20000    
   6.4549412E-41	    5.300000    
   6.4550814E-41	    14.40000    
   6.4552215E-41	    11.10000    
   6.4553616E-41	    12.00000    
   6.4555018E-41	    14.40000    
   6.4556419E-41	    12.20000    
   6.4557820E-41	    6.400000    
   6.4559222E-41	    7.200000    
   6.4560623E-41	    6.500000    
   6.4562024E-41	    6.200000    
   6.4563425E-41	    7.600000    
   6.4564827E-41	    8.000000    
   6.4566228E-41	    6.300000    
   6.4567629E-41	    14.60000    
   6.4569031E-41	    17.30000    
   6.4570432E-41	    15.90000    
   6.4571833E-41	    17.00000    
   6.4573235E-41	    6.000000    
   6.4574636E-41	    12.00000    
   6.4576037E-41	    5.500000    
   6.4577438E-41	    5.600000    
   6.4578840E-41	    7.100000    
   6.4580241E-41	    16.30000    
   6.4581642E-41	    16.40000    
   6.4583044E-41	    10.10000    
   6.4584445E-41	    13.20000    
   6.4585846E-41	    10.20000    
   6.4587248E-41	    13.30000    
   6.4588649E-41	    13.10000    
   6.4590050E-41	    7.000000    
   6.4591451E-41	    5.900000    
   6.4592853E-41	    9.200000    
   6.4594254E-41	    13.70000    
   6.4595655E-41	    11.40000    
   6.4597057E-41	    17.80000    
   6.4598458E-41	    14.60000    
   6.4599859E-41	    7.400000    
   6.4601261E-41	    5.500000    
   6.4602662E-41	    9.100000    
   6.4604063E-41	    4.100000    
   6.4605464E-41	    6.100000    
   6.4606866E-41	    6.300000    
   6.4608267E-41	    9.600000    
   6.4609668E-41	    7.700000    
   6.4611070E-41	    6.000000    
   6.4612471E-41	    9.000000    
   6.4613872E-41	    3.300000    
   6.4615273E-41	    3.800000    
   6.4616675E-41	    5.100000    
   6.4618076E-41	    5.800000    
   6.4619477E-41	    7.300000    
   6.4620879E-41	    12.00000    
   6.4622280E-41	    14.50000    
   6.4623681E-41	    12.60000    
   6.4625083E-41	    7.400000    
   6.4626484E-41	    7.400000    
   6.4627885E-41	    8.000000    
   6.4629286E-41	    11.70000    
   6.4630688E-41	    9.200000    
   6.4632089E-41	    8.400001    
   6.4633490E-41	    9.400001    
   6.4634892E-41	    4.700000    
   6.4636293E-41	    11.10000    
   6.4637694E-41	    7.500000    
   6.4639096E-41	    8.800000    
   6.4640497E-41	    9.000000    
   6.4641898E-41	    4.300000    
   6.4643299E-41	    4.800000    
   6.4644701E-41	    5.000000    
   6.4646102E-41	    7.200000    
   6.4647503E-41	    7.400000    
   6.4648905E-41	    5.400000    
   6.4650306E-41	    7.000000    
   6.4651707E-41	    5.400000    
   6.4653109E-41	    5.500000    
   6.4654510E-41	    5.300000    
   6.4655911E-41	    6.000000    
   6.4657312E-41	    10.70000    
   6.4658714E-41	    7.200000    
   6.4660115E-41	    5.900000    
   6.4661516E-41	    6.400000    
   6.4662918E-41	    4.400000    
   6.4664319E-41	    3.200000    
   6.4665720E-41	    6.200000    
   6.4667122E-41	    4.700000    
   6.4668523E-41	    9.500000    
   6.4669924E-41	    10.40000    
   6.4671325E-41	    6.600000    
   6.4672727E-41	    8.200000    
   6.4674128E-41	    7.600000    
   6.4675529E-41	    8.100000    
   6.4676931E-41	    9.400001    
   6.4678332E-41	    11.70000    
   6.4679733E-41	    10.20000    
   6.4681135E-41	    8.100000    
   6.4682536E-41	    5.600000    
   6.4683937E-41	    6.800000    
   6.4685338E-41	    7.200000    
   6.4686740E-41	    6.400000    
   6.4688141E-41	    6.700000    
   6.4689542E-41	    7.000000    
   6.4690944E-41	    6.300000    
   6.4692345E-41	    5.900000    
   6.4693746E-41	    7.600000    
   6.4695148E-41	    7.500000    
   6.4696549E-41	    8.500000    
   6.4697950E-41	    9.500000    
   6.4699351E-41	    10.90000    
   6.4700753E-41	    8.800000    
   6.4702154E-41	    7.400000    
   6.4703555E-41	    6.800000    
   6.4704957E-41	    8.700000    
   6.4706358E-41	    11.60000    
   6.4707759E-41	    7.300000    
   6.4709160E-41	    5.900000    
   6.4710562E-41	    8.000000    
   6.4711963E-41	    7.800000    
   6.4713364E-41	    8.200000    
   6.4714766E-41	    11.50000    
   6.4716167E-41	    7.000000    
   6.4717568E-41	    5.500000    
   6.4718970E-41	    5.700000    
   6.4720371E-41	    7.100000    
   6.4721772E-41	    11.70000    
   6.4723173E-41	    8.800000    
   6.4724575E-41	    7.100000    
   6.4725976E-41	    8.000000    
   6.4727377E-41	    5.700000    
   6.4728779E-41	    7.000000    
   6.4730180E-41	    6.300000    
   6.4731581E-41	    9.100000    
   6.4732983E-41	    10.10000    
   6.4734384E-41	    10.50000    
   6.4735785E-41	    6.200000    
   6.4737186E-41	    11.70000    
   6.4738588E-41	    10.40000    
   6.4739989E-41	    6.800000    
   6.4741390E-41	    6.600000    
   6.4742792E-41	    6.000000    
   6.4744193E-41	    7.100000    
   6.4745594E-41	    7.400000    
   6.4746996E-41	    7.900000    
   6.4748397E-41	    7.200000    
   6.4749798E-41	    7.100000    
   6.4751199E-41	    8.200000    
   6.4752601E-41	    7.900000    
   6.4754002E-41	    8.300000    
   6.4755403E-41	    7.200000    
   6.4756805E-41	    8.100000    
   6.4758206E-41	    5.900000    
   6.4759607E-41	    8.100000    
   6.4761009E-41	    11.00000    
   6.4762410E-41	    9.200000    
   6.4763811E-41	    6.700000    
   6.4765212E-41	    4.900000    
   6.4766614E-41	    5.700000    
   6.4768015E-41	    5.800000    
   6.4769416E-41	    6.600000    
   6.4770818E-41	    5.700000    
   6.4772219E-41	    5.100000    
   6.4773620E-41	    7.000000    
   6.4775022E-41	    6.400000    
   6.4776423E-41	    10.10000    
   6.4777824E-41	    9.000000    
   6.4779225E-41	    10.40000    
   6.4780627E-41	    10.60000    
   6.4782028E-41	    9.700000    
   6.4783429E-41	    10.70000    
   6.4784831E-41	    10.90000    
   6.4786232E-41	    10.70000    
   6.4787633E-41	    9.800000    
   6.4789034E-41	    9.600000    
   6.4790436E-41	    10.30000    
   6.4791837E-41	    8.800000    
   6.4793238E-41	    8.200000    
   6.4794640E-41	    6.300000    
   6.4796041E-41	    8.900001    
   6.4797442E-41	    4.300000    
   6.4798844E-41	    7.300000    
   6.4800245E-41	    9.700000    
   6.4801646E-41	    7.000000    
   6.4803047E-41	    4.700000    
   6.4804449E-41	    7.600000    
   6.4805850E-41	    9.500000    
   6.4807251E-41	    7.900000    
   6.4808653E-41	    4.700000    
   6.4810054E-41	    7.000000    
   6.4811455E-41	    4.100000    
   6.4812857E-41	    7.000000    
   6.4814258E-41	    7.000000    
   6.4815659E-41	    6.300000    
   6.4817060E-41	    7.900000    
   6.4818462E-41	    5.700000    
   6.4819863E-41	    7.300000    
   6.4821264E-41	    6.600000    
   6.4822666E-41	    5.600000    
   6.4824067E-41	    5.900000    
   6.4825468E-41	    4.700000    
   6.4826870E-41	    6.500000    
   6.4828271E-41	    5.800000    
   6.4829672E-41	    5.200000    
   6.4831073E-41	    5.700000    
   6.4832475E-41	    5.800000    
   6.4833876E-41	    7.600000    
   6.4835277E-41	    4.400000    
   6.4836679E-41	    6.400000    
   6.4838080E-41	    8.200000    
   6.4839481E-41	    6.100000    
   6.4840883E-41	    7.400000    
   6.4842284E-41	    8.400001    
   6.4843685E-41	    5.400000    
   6.4845086E-41	    3.000000    
   6.4846488E-41	    4.900000    
   6.4847889E-41	    4.600000    
   6.4849290E-41	    3.800000    
   6.4850692E-41	    4.200000    
   6.4852093E-41	    4.500000    
   6.4853494E-41	    5.800000    
   6.4854896E-41	    11.50000    
   6.4856297E-41	    19.60000    
   6.4857698E-41	    7.700000    
   6.4859099E-41	    3.700000    
   6.4860501E-41	    5.700000    
   6.4861902E-41	    5.800000    
   6.4863303E-41	    8.600000    
   6.4864705E-41	    12.50000    
   6.4866106E-41	    8.400001    
   6.4867507E-41	    8.900001    
   6.4868909E-41	    10.50000    
   6.4870310E-41	    4.500000    
   6.4871711E-41	    7.300000    
   6.4873112E-41	    9.400001    
   6.4874514E-41	    3.200000    
   6.4875915E-41	    7.000000    
   6.4877316E-41	    2.800000    
   6.4878718E-41	    3.500000    
   6.4880119E-41	    6.000000    
   6.4881520E-41	    9.100000    
   6.4882921E-41	    11.70000    
   6.4884323E-41	    10.60000    
   6.4885724E-41	    6.400000    
   6.4887125E-41	    5.500000    
   6.4888527E-41	    2.500000    
   6.4889928E-41	    7.400000    
   6.4891329E-41	    11.60000    
   6.4892731E-41	    8.600000    
   6.4894132E-41	    3.700000    
   6.4895533E-41	    12.90000    
   6.4896934E-41	    5.400000    
   6.4898336E-41	    4.800000    
   6.4899737E-41	    4.100000    
   6.4901138E-41	    4.800000    
   6.4902540E-41	    4.200000    
   6.4903941E-41	    10.70000    
   6.4905342E-41	    4.200000    
   6.4906744E-41	    3.100000    
   6.4908145E-41	    4.500000    
   6.4909546E-41	    8.700000    
   6.4910947E-41	    11.90000    
   6.4912349E-41	    8.400001    
   6.4913750E-41	    13.00000    
   6.4915151E-41	    5.600000    
   6.4916553E-41	    3.700000    
   6.4917954E-41	    6.800000    
   6.4919355E-41	    7.100000    
   6.4920757E-41	    7.600000    
   6.4922158E-41	    18.90000    
   6.4923559E-41	    13.20000    
   6.4924960E-41	    4.600000    
   6.4926362E-41	    11.00000    
   6.4927763E-41	    7.600000    
   6.4929164E-41	    4.700000    
   6.4930566E-41	    7.100000    
   6.4931967E-41	    3.900000    
   6.4933368E-41	    5.800000    
   6.4934770E-41	    4.500000    
   6.4936171E-41	    11.80000    
   6.4937572E-41	    5.300000    
   6.4938973E-41	    7.400000    
   6.4940375E-41	    10.10000    
   6.4941776E-41	    7.500000    
   6.4943177E-41	    10.20000    
   6.4944579E-41	    8.800000    
   6.4945980E-41	    10.30000    
   6.4947381E-41	    7.800000    
   6.4948783E-41	    8.800000    
   6.4950184E-41	    13.10000    
   6.4951585E-41	    17.40000    
   6.4952986E-41	    17.50000    
   6.4954388E-41	    9.400001    
   6.4955789E-41	    12.60000    
   6.4957190E-41	    8.000000    
   6.4958592E-41	    11.10000    
   6.4959993E-41	    6.000000    
   6.4961394E-41	    5.000000    
   6.4962796E-41	    4.100000    
   6.4964197E-41	    4.800000    
   6.4965598E-41	    19.40000    
   6.4966999E-41	    11.80000    
   6.4968401E-41	    12.30000    
   6.4969802E-41	    15.10000    
   6.4971203E-41	    20.80000    
   6.4972605E-41	    13.40000    
   6.4974006E-41	   10.000000    
   6.4975407E-41	    6.000000    
   6.4976808E-41	    6.900000    
   6.4978210E-41	    14.60000    
   6.4979611E-41	    7.100000    
   6.4981012E-41	    5.000000    
   6.4982414E-41	    4.600000    
   6.4983815E-41	    16.40000    
   6.4985216E-41	    18.70000    
   6.4986618E-41	    19.80000    
   6.4988019E-41	    20.00000    
   6.4989420E-41	    10.20000    
   6.4990821E-41	    9.900001    
   6.4992223E-41	    12.00000    
   6.4993624E-41	    14.40000    
   6.4995025E-41	    9.500000    
   6.4996427E-41	    9.400001    
   6.4997828E-41	    5.800000    
   6.4999229E-41	    3.100000    
   6.5000631E-41	    9.500000    
   6.5002032E-41	    11.10000    
   6.5003433E-41	    4.800000    
   6.5004834E-41	    11.70000    
   6.5006236E-41	    16.80000    
   6.5007637E-41	    12.70000    
   6.5009038E-41	    5.900000    
   6.5010440E-41	    5.600000    
   6.5011841E-41	    4.600000    
   6.5013242E-41	    3.300000    
   6.5014644E-41	    4.100000    
   6.5016045E-41	    5.200000    
   6.5017446E-41	    7.900000    
   6.5018847E-41	    13.90000    
   6.5020249E-41	    7.100000    
   6.5021650E-41	    5.400000    
   6.5023051E-41	    17.70000    
   6.5024453E-41	    6.900000    
   6.5025854E-41	    13.40000    
   6.5027255E-41	    11.30000    
   6.5028657E-41	    11.60000    
   6.5030058E-41	    9.900001    
   6.5031459E-41	    11.00000    
   6.5032860E-41	    5.800000    
   6.5034262E-41	    4.500000    
   6.5035663E-41	    5.900000    
   6.5037064E-41	    7.600000    
   6.5038466E-41	    11.50000    
   6.5039867E-41	    27.70000    
   6.5041268E-41	    23.00000    
   6.5042670E-41	    14.50000    
   6.5044071E-41	    14.00000    
   6.5045472E-41	    17.20000    
   6.5046873E-41	    13.20000    
   6.5048275E-41	    15.20000    
   6.5049676E-41	    14.40000    
   6.5051077E-41	    9.600000    
   6.5052479E-41	    13.20000    
   6.5053880E-41	    8.200000    
   6.5055281E-41	    16.50000    
   6.5056683E-41	    11.30000    
   6.5058084E-41	    5.900000    
   6.5059485E-41	    3.800000    
   6.5060886E-41	    4.200000    
   6.5062288E-41	    8.500000    
   6.5063689E-41	    4.800000    
   6.5065090E-41	    12.20000    
   6.5066492E-41	    8.200000    
   6.5067893E-41	    11.50000    
   6.5069294E-41	    15.40000    
   6.5070695E-41	    10.40000    
   6.5072097E-41	    13.40000    
   6.5073498E-41	    10.50000    
   6.5074899E-41	    4.900000    
   6.5076301E-41	    6.100000    
   6.5077702E-41	    4.700000    
   6.5079103E-41	    14.90000    
   6.5080505E-41	    23.40000    
   6.5081906E-41	    13.60000    
   6.5083307E-41	    2.600000    
   6.5084708E-41	    3.500000    
   6.5086110E-41	    8.600000    
   6.5087511E-41	    8.300000    
   6.5088912E-41	    9.600000    
   6.5090314E-41	    5.500000    
   6.5091715E-41	    9.300000    
   6.5093116E-41	    8.700000    
   6.5094518E-41	    9.300000    
   6.5095919E-41	    6.400000    
   6.5097320E-41	    5.000000    
   6.5098721E-41	    9.000000    
   6.5100123E-41	    6.200000    
   6.5101524E-41	    3.500000    
   6.5102925E-41	    9.000000    
   6.5104327E-41	    4.600000    
   6.5105728E-41	    5.800000    
   6.5107129E-41	    9.700000    
   6.5108531E-41	    8.700000    
   6.5109932E-41	    5.200000    
   6.5111333E-41	    4.600000    
   6.5112734E-41	    8.300000    
   6.5114136E-41	    6.700000    
   6.5115537E-41	    12.20000    
   6.5116938E-41	    11.30000    
   6.5118340E-41	    5.700000    
   6.5119741E-41	    8.700000    
   6.5121142E-41	    6.500000    
   6.5122544E-41	    11.80000    
   6.5123945E-41	    6.300000    
   6.5125346E-41	    11.10000    
   6.5126747E-41	    12.10000    
   6.5128149E-41	    6.600000    
   6.5129550E-41	    5.500000    
   6.5130951E-41	    4.600000    
   6.5132353E-41	    5.600000    
   6.5133754E-41	    5.800000    
   6.5135155E-41	    3.100000    
   6.5136557E-41	    3.600000    
   6.5137958E-41	    6.900000    
   6.5139359E-41	    10.40000    
   6.5140760E-41	    13.60000    
   6.5142162E-41	    15.90000    
   6.5143563E-41	    6.100000    
   6.5144964E-41	    6.400000    
   6.5146366E-41	    8.100000    
   6.5147767E-41	    14.40000    
   6.5149168E-41	    10.60000    
   6.5150570E-41	    10.40000    
   6.5151971E-41	   10.000000    
   6.5153372E-41	    7.500000    
   6.5154773E-41	    5.400000    
   6.5156175E-41	    10.90000    
   6.5157576E-41	    13.90000    
   6.5158977E-41	    10.30000    
   6.5160379E-41	    8.600000    
   6.5161780E-41	    7.700000    
   6.5163181E-41	    4.900000    
   6.5164582E-41	    5.000000    
   6.5165984E-41	    6.900000    
   6.5167385E-41	    6.400000    
   6.5168786E-41	    7.600000    
   6.5170188E-41	    6.700000    
   6.5171589E-41	    7.200000    
   6.5172990E-41	    7.000000    
   6.5174392E-41	    7.600000    
   6.5175793E-41	    8.100000    
   6.5177194E-41	    9.900001    
   6.5178595E-41	    6.500000    
   6.5179997E-41	    6.200000    
   6.5181398E-41	    5.500000    
   6.5182799E-41	    3.100000    
   6.5184201E-41	    4.100000    
   6.5185602E-41	    5.500000    
   6.5187003E-41	    5.000000    
   6.5188405E-41	    4.100000    
   6.5189806E-41	    5.100000    
   6.5191207E-41	    11.00000    
   6.5192608E-41	    12.60000    
   6.5194010E-41	    7.900000    
   6.5195411E-41	    7.800000    
   6.5196812E-41	    4.900000    
   6.5198214E-41	    11.50000    
   6.5199615E-41	    6.900000    
   6.5201016E-41	    6.900000    
   6.5202418E-41	    8.000000    
   6.5203819E-41	    9.300000    
   6.5205220E-41	    9.600000    
   6.5206621E-41	    4.700000    
   6.5208023E-41	    4.500000    
   6.5209424E-41	    3.100000    
   6.5210825E-41	    5.200000    
   6.5212227E-41	    3.900000    
   6.5213628E-41	    5.100000    
   6.5215029E-41	    6.500000    
   6.5216431E-41	    7.700000    
   6.5217832E-41	    6.700000    
   6.5219233E-41	    6.300000    
   6.5220634E-41	    7.300000    
   6.5222036E-41	    7.200000    
   6.5223437E-41	    5.800000    
   6.5224838E-41	    7.500000    
   6.5226240E-41	    9.200000    
   6.5227641E-41	    7.600000    
   6.5229042E-41	    10.70000    
   6.5230444E-41	    10.70000    
   6.5231845E-41	    11.70000    
   6.5233246E-41	    10.90000    
   6.5234647E-41	    6.800000    
   6.5236049E-41	    6.500000    
   6.5237450E-41	   10.000000    
   6.5238851E-41	    7.500000    
   6.5240253E-41	    7.200000    
   6.5241654E-41	    5.300000    
   6.5243055E-41	    10.90000    
   6.5244456E-41	    8.200000    
   6.5245858E-41	    6.000000    
   6.5247259E-41	    7.400000    
   6.5248660E-41	    7.100000    
   6.5250062E-41	    5.800000    
   6.5251463E-41	    7.600000    
   6.5252864E-41	    5.800000    
   6.5254266E-41	    6.800000    
   6.5255667E-41	    8.200000    
   6.5257068E-41	    8.100000    
   6.5258469E-41	    11.40000    
   6.5259871E-41	    10.60000    
   6.5261272E-41	   10.000000    
   6.5262673E-41	    9.100000    
   6.5264075E-41	    9.700000    
   6.5265476E-41	    10.90000    
   6.5266877E-41	    9.000000    
   6.5268279E-41	    8.900001    
   6.5269680E-41	    8.400001    
   6.5271081E-41	    7.200000    
   6.5272482E-41	    4.600000    
   6.5273884E-41	    7.900000    
   6.5275285E-41	    7.200000    
   6.5276686E-41	    6.400000    
   6.5278088E-41	    11.30000    
   6.5279489E-41	    8.300000    
   6.5280890E-41	    5.900000    
   6.5282292E-41	    8.800000    
   6.5283693E-41	    9.900001    
   6.5285094E-41	    7.100000    
   6.5286495E-41	    5.500000    
   6.5287897E-41	    7.300000    
   6.5289298E-41	    5.200000    
   6.5290699E-41	    5.500000    
   6.5292101E-41	    4.400000    
   6.5293502E-41	    7.900000    
   6.5294903E-41	    10.40000    
   6.5296305E-41	    8.900001    
   6.5297706E-41	    8.500000    
   6.5299107E-41	    12.20000    
   6.5300508E-41	    6.100000    
   6.5301910E-41	    7.200000    
   6.5303311E-41	    8.900001    
   6.5304712E-41	    7.100000    
   6.5306114E-41	    7.700000    
   6.5307515E-41	    8.000000    
   6.5308916E-41	    7.000000    
   6.5310318E-41	    4.900000    
   6.5311719E-41	    7.100000    
   6.5313120E-41	    9.100000    
   6.5314521E-41	    5.900000    
   6.5315923E-41	    7.600000    
   6.5317324E-41	    7.100000    
   6.5318725E-41	    9.800000    
   6.5320127E-41	    8.300000    
   6.5321528E-41	    5.600000    
   6.5322929E-41	    8.400001    
   6.5324331E-41	    5.700000    
   6.5325732E-41	    7.000000    
   6.5327133E-41	    7.000000    
   6.5328534E-41	    6.400000    
   6.5329936E-41	    6.300000    
   6.5331337E-41	    5.000000    
   6.5332738E-41	    6.500000    
   6.5334140E-41	    5.700000    
   6.5335541E-41	    3.000000    
   6.5336942E-41	    4.800000    
   6.5338343E-41	   10.000000    
   6.5339745E-41	    8.700000    
   6.5341146E-41	    9.200000    
   6.5342547E-41	    5.500000    
   6.5343949E-41	    5.800000    
   6.5345350E-41	    4.800000    
   6.5346751E-41	    7.100000    
   6.5348153E-41	    2.900000    
   6.5349554E-41	    6.100000    
   6.5350955E-41	    6.500000    
   6.5352356E-41	    8.100000    
   6.5353758E-41	    4.500000    
   6.5355159E-41	    3.900000    
   6.5356560E-41	    5.000000    
   6.5357962E-41	    7.900000    
   6.5359363E-41	    8.700000    
   6.5360764E-41	    7.800000    
   6.5362166E-41	    4.200000    
   6.5363567E-41	    4.000000    
   6.5364968E-41	    4.600000    
   6.5366369E-41	    8.400001    
   6.5367771E-41	    5.100000    
   6.5369172E-41	    4.400000    
   6.5370573E-41	    4.800000    
   6.5371975E-41	    11.20000    
   6.5373376E-41	    6.400000    
   6.5374777E-41	    4.900000    
   6.5376179E-41	    3.900000    
   6.5377580E-41	    1.600000    
   6.5378981E-41	    3.700000    
   6.5380382E-41	    5.600000    
   6.5381784E-41	    7.700000    
   6.5383185E-41	    6.800000    
   6.5384586E-41	    6.100000    
   6.5385988E-41	    5.600000    
   6.5387389E-41	    7.300000    
   6.5388790E-41	    4.700000    
   6.5390192E-41	    1.800000    
   6.5391593E-41	    4.000000    
   6.5392994E-41	    6.100000    
   6.5394395E-41	    5.100000    
   6.5395797E-41	    8.700000    
   6.5397198E-41	    6.200000    
   6.5398599E-41	    6.500000    
   6.5400001E-41	    11.60000    
   6.5401402E-41	    9.100000    
   6.5402803E-41	    4.400000    
   6.5404205E-41	    3.200000    
   6.5405606E-41	    9.500000    
   6.5407007E-41	    7.400000    
   6.5408408E-41	    6.500000    
   6.5409810E-41	    3.700000    
   6.5411211E-41	    8.600000    
   6.5412612E-41	    6.500000    
   6.5414014E-41	    6.600000    
   6.5415415E-41	    7.000000    
   6.5416816E-41	    5.700000    
   6.5418218E-41	    3.200000    
   6.5419619E-41	    3.000000    
   6.5421020E-41	    5.900000    
   6.5422421E-41	    6.300000    
   6.5423823E-41	    10.20000    
   6.5425224E-41	    4.300000    
   6.5426625E-41	    2.500000    
   6.5428027E-41	    3.800000    
   6.5429428E-41	    5.900000    
   6.5430829E-41	    4.800000    
   6.5432230E-41	    6.400000    
   6.5433632E-41	    8.800000    
   6.5435033E-41	    5.500000    
   6.5436434E-41	    3.000000    
   6.5437836E-41	    2.400000    
   6.5439237E-41	    2.300000    
   6.5440638E-41	    7.700000    
   6.5442040E-41	    8.900001    
   6.5443441E-41	    5.600000    
   6.5444842E-41	    4.400000    
   6.5446243E-41	    4.500000    
   6.5447645E-41	    9.300000    
   6.5449046E-41	    8.100000    
   6.5450447E-41	    4.800000    
   6.5451849E-41	    6.500000    
   6.5453250E-41	    3.700000    
   6.5454651E-41	    2.900000    
   6.5456053E-41	    8.100000    
   6.5457454E-41	    8.000000    
   6.5458855E-41	    10.90000    
   6.5460256E-41	    2.900000    
   6.5461658E-41	    9.900001    
   6.5463059E-41	    13.30000    
   6.5464460E-41	    5.800000    
   6.5465862E-41	    5.900000    
   6.5467263E-41	    11.70000    
   6.5468664E-41	    8.800000    
   6.5470066E-41	    12.80000    
   6.5471467E-41	    2.600000    
   6.5472868E-41	    4.600000    
   6.5474269E-41	    10.80000    
   6.5475671E-41	    12.00000    
   6.5477072E-41	    13.20000    
   6.5478473E-41	    8.400001    
   6.5479875E-41	    8.800000    
   6.5481276E-41	    13.20000    
   6.5482677E-41	    8.000000    
   6.5484079E-41	    8.900001    
   6.5485480E-41	    9.200000    
   6.5486881E-41	    3.700000    
   6.5488282E-41	    3.800000    
   6.5489684E-41	    8.200000    
   6.5491085E-41	    13.70000    
   6.5492486E-41	    9.900001    
   6.5493888E-41	    9.600000    
   6.5495289E-41	    8.200000    
   6.5496690E-41	    14.50000    
   6.5498092E-41	    10.60000    
   6.5499493E-41	    9.000000    
   6.5500894E-41	    10.80000    
   6.5502295E-41	    10.80000    
   6.5503697E-41	    8.000000    
   6.5505098E-41	   1.0000000    
   6.5506499E-41	    3.500000    
   6.5507901E-41	    10.20000    
   6.5509302E-41	    13.20000    
   6.5510703E-41	    14.10000    
   6.5512105E-41	    12.30000    
   6.5513506E-41	    10.20000    
   6.5514907E-41	    9.700000    
   6.5516308E-41	    6.400000    
   6.5517710E-41	    4.800000    
   6.5519111E-41	    7.500000    
   6.5520512E-41	    6.400000    
   6.5521914E-41	    2.100000    
   6.5523315E-41	    4.100000    
   6.5524716E-41	    3.300000    
   6.5526117E-41	    5.800000    
   6.5527519E-41	    18.30000    
   6.5528920E-41	    14.30000    
   6.5530321E-41	    5.500000    
   6.5531723E-41	    10.20000    
   6.5533124E-41	    13.60000    
   6.5534525E-41	   10.000000    
   6.5535927E-41	    11.40000    
   6.5537328E-41	    8.000000    
   6.5538729E-41	    8.300000    
   6.5540130E-41	    8.300000    
   6.5541532E-41	    6.100000    
   6.5542933E-41	    8.700000    
   6.5544334E-41	    2.300000    
   6.5545736E-41	    5.400000    
   6.5547137E-41	    12.60000    
   6.5548538E-41	    16.90000    
   6.5549940E-41	    4.600000    
   6.5551341E-41	    8.500000    
   6.5552742E-41	    7.400000    
   6.5554143E-41	    7.500000    
   6.5555545E-41	    8.600000    
   6.5556946E-41	    1.600000    
   6.5558347E-41	    11.40000    
   6.5559749E-41	    15.30000    
   6.5561150E-41	    8.200000    
   6.5562551E-41	    9.400001    
   6.5563953E-41	    11.10000    
   6.5565354E-41	    6.600000    
   6.5566755E-41	    9.000000    
   6.5568156E-41	    2.900000    
   6.5569558E-41	    9.600000    
   6.5570959E-41	    9.300000    
   6.5572360E-41	    7.900000    
   6.5573762E-41	    9.900001    
   6.5575163E-41	    3.800000    
   6.5576564E-41	    6.300000    
   6.5577966E-41	    5.600000    
   6.5579367E-41	    9.700000    
   6.5580768E-41	    11.50000    
   6.5582169E-41	    4.900000    
   6.5583571E-41	    4.400000    
   6.5584972E-41	    4.700000    
   6.5586373E-41	    4.500000    
   6.5587775E-41	    4.600000    
   6.5589176E-41	    4.000000    
   6.5590577E-41	    6.600000    
   6.5591979E-41	    6.700000    
   6.5593380E-41	    4.500000    
   6.5594781E-41	    14.10000    
   6.5596182E-41	    12.80000    
   6.5597584E-41	    8.500000    
   6.5598985E-41	    5.300000    
   6.5600386E-41	    9.600000    
   6.5601788E-41	    12.80000    
   6.5603189E-41	    8.700000    
   6.5604590E-41	    5.300000    
   6.5605992E-41	    9.700000    
   6.5607393E-41	    5.400000    
   6.5608794E-41	    7.800000    
   6.5610195E-41	    9.300000    
   6.5611597E-41	    4.200000    
